inst_id,name,city,district,org_type,inst_kind,address,phone,website,approved_capacity,enrolled,staff_count,teacher_count,status,child_service,data_sources
K01EFF4C05F,新北市林口區林口國民小學附設幼兒園,新北市,林口區,公立,國小附設幼兒園,林口路76號,(02)26011010#875,http://www.lkes.ntpc.edu.tw/,152,,,,,無,官方主檔
K7539AC09C7,新北市林口區瑞平國民小學附設幼兒園,新北市,林口區,公立,國小附設幼兒園,後坑34之1號,(02)26051170,http://163.20.56.2/~kid/,30,,,,,無,官方主檔
K11FA411EBA,新北市林口區興福國民小學附設幼兒園,新北市,林口區,公立,國小附設幼兒園,10之1號,(02)26062895#300,http://www.hfps.ntpc.edu.tw/,30,,,,,無,官方主檔
K78BEA1F60F,新北市林口區頭湖國民小學附設幼兒園,新北市,林口區,公立,國小附設幼兒園,民權路101號,(02)26080766#860,https://www.thes.ntpc.edu.tw/p/426-1000-20.php,90,,,,,無,官方主檔
K555E5EA171,新北市林口區麗園國民小學附設幼兒園,新北市,林口區,公立,國小附設幼兒園,忠孝路591號,(02)26091061#772,www.lyaes.tpc.edu.tw,106,,,,,無,官方主檔
K88F35BA084,新北市林口區麗林國民小學附設幼兒園,新北市,林口區,公立,國小附設幼兒園,公園路46號,(02)26091520,http://tw.class.uschoolnet.com/class/?csid=css000000005957,90,,,,,無,官方主檔
KAD5C7E805C,新北市私立勁寶兒林口幼兒園,新北市,林口區,私立,獨立幼兒園,隆林街101巷2號1、2、3樓,(02)26013666,,120,,,,,無,官方主檔
KEA0E08FDFA,新北市私立千愛幼兒園,新北市,林口區,私立,獨立幼兒園,忠孝路646巷9號1樓及9之1號,(02)26007765,http://blog.xuite.net/bowjinn7765/blog,190,,,,,無,官方主檔
KAE10F8FFF8,新北市私立南蒂亞新林幼兒園,新北市,林口區,私立,獨立幼兒園,三民路73號1樓,(02)26088711,,15,,,,,無,官方主檔
KCB08E82A3A,新北市私立吉而堡幼兒園,新北市,林口區,私立,獨立幼兒園,中北三街56號1、2、3樓,(02)26021076,新北市林口區中北三街56號,171,,,,,有，人數：13,官方主檔
KEAB1E9C80C,新北市私立嘉傑幼兒園,新北市,林口區,私立,獨立幼兒園,文化一路一段23號1至3樓,(02)26091546,,270,,,,,無,官方主檔
KCA502A6800,新北市私立夏哲森幼兒園,新北市,林口區,私立,獨立幼兒園,忠孝路95號,(02)26068936,,180,,,,,無,官方主檔
K59EBAB37A9,新北市私立小木屋蒙特梭利幼兒園,新北市,林口區,私立,獨立幼兒園,民族路9號1樓,(02)26080828,,136,,,,,無,官方主檔
K9993959B7F,新北市私立微笑幼兒園,新北市,林口區,私立,獨立幼兒園,八德路18號1、2樓,(02)26095510,www.smilekg.com.tw,95,,,,,無,官方主檔
KE9C469A421,新北市私立心兒園幼兒園,新北市,林口區,私立,獨立幼兒園,八德路48巷37號1、2、3樓,(02)26095169,lovelygarden5169@gmail.com,70,,,,,無,官方主檔
KBE6DC388E1,新北市私立心萬美幼兒園,新北市,林口區,私立,獨立幼兒園,文化一路二段169號,(02)26028185,,76,,,,,無,官方主檔
KD89030040E,新北市私立心語仁愛幼兒園,新北市,林口區,私立,獨立幼兒園,仁愛路二段596號1、2樓,(02)26025199#10,,120,,,,,無,官方主檔
KB9ED059B87,新北市私立心語幼兒園,新北市,林口區,私立,獨立幼兒園,竹林路53巷11號1樓,(02)26024858,,60,,,,,無,官方主檔
K552C9632A2,新北市私立心辰幼兒園,新北市,林口區,私立,獨立幼兒園,竹林路326巷12號1、2樓,(02)26014153,新北市林口區竹林路326巷12號,38,,,,,無,官方主檔
K484256B78D,新北市私立愛林城堡幼兒園,新北市,林口區,私立,獨立幼兒園,公園路45號1、2、3樓,(02)26087789,,176,,,,,無,官方主檔
KDB26FCE7AE,新北市私立愛林幼兒園,新北市,林口區,私立,獨立幼兒園,公園路42號,(02)26009962,,60,,,,,無,官方主檔
KB47532D2E0,新北市私立愛霖幼兒園,新北市,林口區,私立,獨立幼兒園,公園路40號1、2樓,(02)26099139,,126,,,,,無,官方主檔
K8346A853A3,新北市私立文達幼兒園,新北市,林口區,私立,獨立幼兒園,中正路514巷4弄2號1、2樓,(02)26021688,,40,,,,,無,官方主檔
K49158CD908,新北市私立新林幼兒園,新北市,林口區,私立,獨立幼兒園,中北三街52號,(02)86018669,,127,,,,,無,官方主檔
KFAD8313E8A,新北市私立智盛幼兒園,新北市,林口區,私立,獨立幼兒園,文化1路1段120號(1層)、2、3樓,(02)26093235,,104,,,,,,官方主檔
K2BD6E433CE,新北市私立林口啟文幼兒園,新北市,林口區,私立,獨立幼兒園,忠孝路589巷5號1、2、3樓,(02)26092122,,180,,,,,有，人數：52,官方主檔
K794644202C,新北市私立林口愛丁堡幼兒園,新北市,林口區,私立,獨立幼兒園,中興街30號1、2樓,(02)26014082,,29,,,,,無,官方主檔
KB5F0328914,新北市私立溫德爾林口幼兒園,新北市,林口區,私立,獨立幼兒園,中正路518之1號,(02)26028181,,300,,,,,無,官方主檔
K64C1F66AB4,新北市私立福祿貝爾幼兒園,新北市,林口區,私立,獨立幼兒園,民權路110號1、2樓,(02)26086338,新北市林口區民權路110號,180,,,,,無,官方主檔
K8DC0CCEF93,新北市私立禾森幼兒園,新北市,林口區,私立,獨立幼兒園,文化北路一段46-5號、48號、48之1號,(02)26005760,,63,,,,,無,官方主檔
K455C3BBDB6,新北市私立翔祥幼兒園,新北市,林口區,私立,獨立幼兒園,麗園二街13巷2號1樓、夾層、2樓,(02)26092168,,84,,,,,無,官方主檔
KDA5DCB497A,新北市私立華邇街幼兒園,新北市,林口區,私立,獨立幼兒園,忠孝路542巷8之1號1樓,(02)26096005,,60,,,,,無,官方主檔
KB4D2BB1B2B,新北市私立華邇街感恩幼兒園,新北市,林口區,私立,獨立幼兒園,忠孝路542巷11弄10號,(02)26093346,,180,,,,,無,官方主檔
KDFFDD10EB0,新北市私立華邇街美善幼兒園,新北市,林口區,私立,獨立幼兒園,忠孝路542巷10弄5號,(02)26096005,,72,,,,,無,官方主檔
K7C907D0E51,新北市私立萊恩思幼兒園,新北市,林口區,私立,獨立幼兒園,文化二路一段260巷7號之4(1、2樓),(02)26085525,lions.offcial@gmail.com,60,,,,,無,官方主檔
K2C92A8DD8D,新北市私立萬美憶月幼兒園,新北市,林口區,私立,獨立幼兒園,文化一路2段175、177、179號1樓及夾層,(02)26022568,,90,,,,,無,官方主檔
KF3B9F30A99,新北市私立貝爾花園幼兒園,新北市,林口區,私立,獨立幼兒園,中山路416號,(02)26013833,,75,,,,,無,官方主檔
K84B7746870,新北市私立路亞幼兒園,新北市,林口區,私立,獨立幼兒園,文化北路一段498號1、2樓,(02)26001357,,210,,,,,無,官方主檔
K33F6BE1052,新北市立崇林國民中學附設幼兒園,新北市,林口區,公立,國中附設幼兒園,文化一路一段20號,(02)26095829#263,http://www.ttcjhs.ntpc.edu.tw/default.asp,90,,,,,無,官方主檔
K5ADE2A3A5B,新北市立林口幼兒園,新北市,林口區,公立,獨立幼兒園,文化一路1段142號、142之1號、142之2號、142之3號、142之5號、142之6號,(02)86018188,http://linkoupreschool.blogspot.com/,90,,,,,無,官方主檔
K9B5C644F93,新北市立林口幼兒園忠孝分班,新北市,林口區,公立,獨立幼兒園,忠孝路569巷17號1樓,(02)26009689,http://linkoupreschool.blogspot.com/,60,,,,,無,官方主檔
K058DD5FD9D,新北市立林口幼兒園文化分班,新北市,林口區,公立,獨立幼兒園,文化北路一段425號,(02)26001891,http://linkoupreschool.blogspot.com/,46,,,,,無,官方主檔
K56F950CF54,新北市立林口幼兒園湖北分班,新北市,林口區,公立,獨立幼兒園,後湖17-6號1樓,(02)26019385,http://linkoupreschool.blogspot.com/,30,,,,,無,官方主檔
KBEC7666275,新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,林口區,非營利,獨立幼兒園,林口路70號,(02)26013695,http://3-3life.org.tw/index.php?m=Yzy&a=sList&eId=51&sId=1,106,95,13,10,,無,官方主檔＋決算報告
K918830B987,翰科教育股份有限公司附設新北市私立林口夏恩國際幼兒園,新北市,林口區,私立,法人公司附設幼兒園,東湖路25巷 9號1、2、3樓、11號3樓,(02)77519188,,394,,,,,無,官方主檔
KB5012E571D,財團法人華山愛德教育基金會附設新北市私立林口愛德幼兒園,新北市,林口區,私立,法人公司附設幼兒園,忠孝路542巷11弄2之5號1樓至3樓,(02)26002908,https://www.hsed.tw/,150,,,,,無,官方主檔
K1A83C83BFE,龍騰文化事業股份有限公司附設新北市私立林口康橋國際幼兒園,新北市,林口區,私立,法人公司附設幼兒園,興林一街91巷13號1樓,(02)26031588,,300,,,,,無,官方主檔
KEB155F3349,中華郵政公司樹林三多郵局職場互助教保服務中心(委託社團法人臺灣兒童教育發展協會辦理),新北市,樹林區,私立,職場互助教保服務中心,三福街70巷1號,(02)86882722,,40,,,,,無,官方主檔
KBDDA1A2637,新北市三多非營利幼兒園(委託社團法人中華巧耕多元教育發展協會辦理),新北市,樹林區,非營利,獨立幼兒園,三多路101號1樓,(02)86883352,,90,84,12,8,,無,官方主檔＋決算報告
KE64497C5B3,新北市桃子腳非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,樹林區,非營利,獨立幼兒園,學勤路555之1號,(02)26688249,,242,,,,,無,官方主檔＋決算報告
KC17C34F50D,新北市樹林區三多國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,三福街52號,(02)26880698#160,https://www.sdes.ntpc.edu.tw/modules/tad_web/index.php?WebID=95,182,,,,,無,官方主檔
KD21C948D88,新北市樹林區大同國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,大同街43號,(02)86865486#616,http://www.ttps.ntpc.edu.tw/,212,,,,,無,官方主檔
KF96D68CF7E,新北市樹林區山佳國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,中山路三段5號,(02)26806673#866,https://blog.xuite.net/rainbow104/blog,136,,,,,無,官方主檔
KB36A3D671E,新北市樹林區彭福國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,忠孝街30號,(02)86866589#106,https://sites.google.com/m90.pfps.ntpc.edu.tw/kindergarten//,226,,,,,無,官方主檔
KD4460A95D6,新北市樹林區文林國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,千歲街59號,(02)26812625#880,https://sites.google.com/view/wenlinfuyou,182,,,,,無,官方主檔
K9F78AE6B05,新北市樹林區樹林國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,育英街176號,(02)26812014#123,http://shulinkindergarten.blogspot.com/,120,,,,,無,官方主檔
KDDAE2199CF,新北市樹林區武林國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,保安街二段151號,(02)26871152,http://web.wles.ntpc.edu.tw/school/kidergaden/,166,,,,,無,官方主檔
KAFB200F5AD,新北市樹林區育德國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,佳園路一段34號,(02)26805557#140,http://163.20.84.7/,60,,,,,無,官方主檔
KAF302FF225,新北市樹林區育林國民小學附設幼兒園,新北市,樹林區,公立,國小附設幼兒園,復興路395號,(02)26832112#602,,60,,,,,無,官方主檔
K195335E228,新北市私立企鵝家族幼兒園,新北市,樹林區,私立,獨立幼兒園,"文化街22,24號1,2,3樓",(02)26853115,https://penguin168.com/,59,,,,,無,官方主檔
K0DAFCB91AC,新北市私立冠軍幼兒園,新北市,樹林區,私立,獨立幼兒園,忠愛街15號1樓,(02)26890676,,85,,,,,無,官方主檔
K01EC526C6E,新北市私立劍聲樹林幼兒園,新北市,樹林區,私立,獨立幼兒園,三福街47巷16、18、20、22號1樓,(02)26881538,http://www.jskid.com.tw,90,,,,,無,官方主檔
K593E62520A,新北市私立北大迦美幼兒園,新北市,樹林區,私立,獨立幼兒園,大成路365號,(02)26800301,,40,,,,,,官方主檔
KA31CEFB411,新北市私立博智幼兒園,新北市,樹林區,私立,獨立幼兒園,鎮前街367巷5號、5-1號、5-2號,(02)86856059,bor3675@gmail.com,30,,,,,無,官方主檔
KFC78531D74,新北市私立名人幼兒園,新北市,樹林區,私立,獨立幼兒園,國凱街136巷48號1樓,(02)86869696,,90,,,,,無,官方主檔
KDAFE3CD73F,新北市私立名欣幼兒園,新北市,樹林區,私立,獨立幼兒園,俊英街238之6號1樓,(02)26841206,,199,,,,,無,官方主檔
K6B1C1FF633,新北市私立喬中幼兒園,新北市,樹林區,私立,獨立幼兒園,復興路198號2樓,(02)26752955,,116,,,,,有，人數：36,官方主檔
K40A9FEF036,新北市私立奇異鳥米蘭幼兒園,新北市,樹林區,私立,獨立幼兒園,長壽街15之5號2樓、15之6號1樓、15之7號1、2樓,(02)26824949,,86,,,,,無,官方主檔
K9F2F04A0DB,新北市私立富雅幼兒園,新北市,樹林區,私立,獨立幼兒園,地政街17號1、2、3樓,(02)26689689,www.hoyakids.com.tw,190,,,,,無,官方主檔
K0026952B59,新北市私立建丞幼兒園,新北市,樹林區,私立,獨立幼兒園,三寶街6號1~2樓、8號1~2樓,(02)26888993,http://jc.blogkids.net/,110,,,,,無,官方主檔
K09520CE0EE,新北市私立快樂地幼兒園,新北市,樹林區,私立,獨立幼兒園,八德街118號1、2、3樓及120號1樓,(02)86858888,,81,,,,,無,官方主檔
K108385E21E,新北市私立文林幼兒園,新北市,樹林區,私立,獨立幼兒園,千歲街46巷12、14號1樓,(02)26811737,,60,,,,,無,官方主檔
KE40A4B905E,新北市私立柏克萊幼兒園,新北市,樹林區,私立,獨立幼兒園,東陽街59號1樓,(02)86850078,,150,,,,,無,官方主檔
KDB2DA3D359,新北市私立樹林育林幼兒園,新北市,樹林區,私立,獨立幼兒園,文化街28號1、2樓,(02)26751695,,105,,,,,無,官方主檔
K4E9A9841F1,新北市私立澄品幼兒園,新北市,樹林區,私立,獨立幼兒園,仁愛街12巷4、6號1~2樓,(02)86857862,,80,,,,,無,官方主檔
K85472E1C20,新北市私立珈和幼兒園,新北市,樹林區,私立,獨立幼兒園,學勤路203號1、2、3樓,(02)26687318,,135,,,,,無,官方主檔
K1FFBB8D8FE,新北市私立福祿貝爾大有幼兒園,新北市,樹林區,私立,獨立幼兒園,大有路36號1、2、3樓,(02)26803456,https://frobeledu.topschool.tw/Home/Main,452,,,,,無,官方主檔
K239DA25165,新北市私立立群幼兒園,新北市,樹林區,私立,獨立幼兒園,千歲街106號及108號1、2樓,(02)26862021,lichiun6868@yahoo.com.tw,73,,,,,無,官方主檔
K718EC1DEB8,新北市私立育全保安幼兒園,新北市,樹林區,私立,獨立幼兒園,"保安街一段345號1,2,3樓",(02)26878181,http://ycks07.topschool.com.tw,456,,,,,有，人數：60,官方主檔
KDD8E871C50,新北市私立育安園幼兒園,新北市,樹林區,私立,獨立幼兒園,中華路12巷13號1樓,(02)86842598,,160,,,,,無,官方主檔
KDCFE384C5C,新北市私立育安幼兒園,新北市,樹林區,私立,獨立幼兒園,中華路12巷11號,(02)86843058,,60,,,,,無,官方主檔
KD7851CEE7A,新北市私立艾維恩幼兒園,新北市,樹林區,私立,獨立幼兒園,大成路373號1、2、3樓,(02)26683135,,42,,,,,無,官方主檔
K7E0AD5160E,新北市私立迴龍幼兒園,新北市,樹林區,私立,獨立幼兒園,三俊街35號1樓,(02)26891721,,60,,,,,無,官方主檔
K6FB4ACD020,新北市私立鑫立群幼兒園,新北市,樹林區,私立,獨立幼兒園,千歲街104巷18.22號,(02)26862021,http://lichiun6868@yahoo.com.tw,60,,,,,無,官方主檔
KD0533A6CEE,新北市私立雅立福幼兒園,新北市,樹林區,私立,獨立幼兒園,"三福街85巷2-1號,2-2號1樓",(02)26885123,,57,,,,,無,官方主檔
K59BAB17602,新北市立柑園國民中學附設幼兒園,新北市,樹林區,公立,國中附設幼兒園,柑園街2段125號,(02)26801958#101,http://www.gyjh.ntpc.edu.tw/default.asp,60,,,,,無,官方主檔
K4239C14539,新北市立樹林幼兒園,新北市,樹林區,公立,獨立幼兒園,文化街15號,(02)26838354,http://daycare.ntpc.edu.tw/web/shulin/,90,,,,,無,官方主檔
K333CF21348,新北市立樹林幼兒園圳安分班,新北市,樹林區,公立,獨立幼兒園,俊英街98之1號,(02)26837375,http://www.daycare-shulin.ntpc.gov.tw/web/Home?command=display&page=flash,30,,,,,無,官方主檔
K920E64E440,新北市立樹林幼兒園山佳分班,新北市,樹林區,公立,獨立幼兒園,中山路三段40號,(02)26805142,http://www.daycare-shulin.ntpc.gov.tw/web/Home?command=display&page=flash,50,,,,,無,官方主檔
KEAD5E60C46,新北市立樹林幼兒園彭厝分班,新北市,樹林區,公立,獨立幼兒園,太平路56巷43號,(02)86843370,http://www.daycare-shulin.ntpc.gov.tw/web/Home?command=display&page=flash,47,,,,,無,官方主檔
K6FD2D5D49E,財團法人天主教會台北教區附設新北市私立聖言幼兒園,新北市,樹林區,私立,法人公司附設幼兒園,中山路一段154號1樓至3樓,(02)26831610#108,http://www.kjftw.org.tw/school12/,195,,,,,無,官方主檔
K08DEE8FADF,財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園,新北市,樹林區,私立,法人公司附設幼兒園,中山路一段2號1、2、3樓,(02)26830838,http://www.muzen.org.tw/,150,,,,,無,官方主檔
K32520CCCA5,財團法人新北市私立張方大慈善事業基金會附設新北市私立士箱幼兒園,新北市,樹林區,私立,法人公司附設幼兒園,啟智街106號1-2樓,(02)26812812#11,,180,,,,,無,官方主檔
K27527E4C73,小太陽教育事業股份有限公司附設新北市私立小太陽美學幼兒園,新北市,永和區,私立,法人公司附設幼兒園,仁愛路282巷6號1樓、282巷10弄6號1樓,(02)86605678,http：//www.thesmallsun.com.tw,93,,,,,無,官方主檔
KFF5DB2E2EE,新北市永和區永和國民小學附設幼兒園,新北市,永和區,公立,國小附設幼兒園,秀朗路一段120號,(02)29213160#600,https://ntpcyhes601.blogspot.com/,226,,,,,無,官方主檔
K64A8FEC29D,新北市永和區永平國民小學附設幼兒園,新北市,永和區,公立,國小附設幼兒園,保生路25號,(02)89217496#701,https://sites.google.com/kidmail.ntpc.edu.tw/ypes,274,,,,,無,官方主檔
KB40ECDBC4A,新北市永和區秀朗國民小學附設幼兒園,新北市,永和區,公立,國小附設幼兒園,得和路202號,(02)29420451#5701,https://hleskid.blogspot.com/,300,,,,,無,官方主檔
